voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy
0.0073023688998652995,-0.004132493768662693,-0.0010788892967764968,0.009035536256495762,-0.00036156903793493667,0.0,-0.002326451051163187,-0.0012259795531663511,-0.004507140152831595,0.0047297879078201585,-0.004929999601955978,-0.011669790808070865
-0.004537240360508186,0.009072917943386405,0.023703724214480776,0.015543315326898113,0.0,0.0009075070773828042,0.0,0.0,0.0,0.009164424011876162,0.016175350341309108,0.006875564282472539
-0.008040257692131167,0.015718420472363336,-0.009865028903785204,0.017668874997868313,0.004131872413358149,0.019178276515373127,-0.0003469608461749765,0.016406088020617975,0.0223619779942479,0.047370663268945824,-0.0011583630067413151,-0.04601879983988918
-0.013750456410269363,0.008940200644181247,0.0019636680524067218,0.004027886704286649,0.0024034200868312114,0.0,0.0024941668239424693,0.0058970907985266266,0.0,-0.007078470070529458,-0.000844755889727203,-0.004000460717896581
-0.018483691229924083,-0.005713099615687225,0.0029212995542781885,0.004132198548172401,0.00110471212337107,-0.0029718311733182208,-0.00010920294068011288,0.004210639301238487,-0.0007806008322338442,-0.006335017206698171,-0.00638288477922343,0.004086167392152288
-0.008988162560449153,0.006850666496826399,0.0013786062106088063,0.008676230729243296,0.008995338634008561,0.006297258798119894,0.0017264099421485386,-0.0008202678811007668,-0.004686465806559699,0.006287168902278818,0.00329488713176577,0.003942721100531206
-0.03452973432696086,-0.03490241727943442,-0.0038923646167274826,0.012783679694449464,0.00195880613583459,-0.027161000406527438,-0.004578606352209643,-0.002018097403434409,0.012252921557053306,-0.0230653601592239,-0.04471145492554365,0.0032617707775305232
0.05686885961235133,-0.007296099595651955,-0.04241892847267708,0.0,-0.006388279738018717,-0.019512780175456667,0.0,0.0,-0.0033436665775118286,-0.03454211245947317,-0.003832588736722325,0.015631592654316753
0.03803873874156086,0.03481205690455993,0.010793994114852844,0.015795191917063495,-0.013336585616170321,-0.0016484975300560297,0.0018710096785793443,-0.012192075836437144,0.020806474699714233,-0.0015033669712288592,0.013059313221539623,-0.014876171303839274
0.04924395682568253,-0.01452672836169062,-0.04527362775005935,-0.03488270360714322,-0.0012989020720874768,0.002756551358344798,-0.028530097169217224,-0.006174565025419329,0.0,0.007733134549797525,0.007418266341246271,-0.00010577093309747931
-0.004254802487393477,-0.0029634448718412957,0.0033146566587407525,-0.003701726315603317,0.0013299301525437192,-0.00014397347747367902,-0.013974863645931918,0.0011794582219496774,-0.004453739956479681,-0.032362917387949504,-0.0007003480892070942,0.0018238078823790786
-0.018557108478331603,0.006488273603246692,0.012694688386990713,0.010344076061953818,0.011828811199188582,0.007691044212847528,-0.005479421918071443,0.015728622273488074,-0.011410380740297347,0.005120690943814837,-0.007433908489250446,0.005622715077868515
-0.015392329926036669,0.007367908837099542,0.006536801619789152,0.003125468170123092,0.0023540832640122447,0.005331984233872172,0.0,0.006464379701875176,0.0,0.008576949758790484,0.0,0.0
-0.012821412232102036,-0.009997988100273128,-0.002314201697510713,0.006400779171946844,0.003088667649376535,0.0026511459576273335,0.005731340900771656,-0.010576884503121019,-0.025891792018300764,-0.004557384553674343,-0.017950145409975606,0.010835366814213368
-0.01619656993028962,-0.017707176503402252,-0.003984084511753369,-0.01818947198635095,-0.0021513543787998347,-0.005827815020897826,-0.004817662452011531,0.0,-0.010329104805215693,-0.058605643968375275,-0.001801983680002496,-0.007155274456319396
-0.006837572285938141,-1.0969770168113452e-05,-0.004176544375901156,0.0,-0.001828083252957883,-0.004323735685264221,-0.006214868548379458,0.002794459847454468,0.0,-0.023365217230121357,-0.010815689661570803,-0.0018703271242584858
-0.015853161425239848,0.010652470822627226,0.0010973604056933924,-0.001512099967012728,-0.012017785995952691,-2.118598924011975e-05,-0.011423492055520677,-0.005827340978929395,-0.0033804230165641624,-0.0031056017695630677,-0.0010360135097285449,0.007715924329264702
0.0035433329676957475,0.00712598559508285,0.037615220940133774,-0.015139911264375324,-0.005284187201101316,-0.006872106252368668,0.0008497783663654635,-0.01407610099042793,0.008445853726033618,0.021862291219753832,0.030557890893591993,0.0180333150046332
-0.006750293600538272,0.004715106531254006,0.0023981185796020997,0.023581418400528072,-0.001385292686004158,-0.009839924212631664,0.008224769804199623,0.010757419777111645,-0.008694285491205666,0.014235631602883237,-0.005438645843345531,0.0078489250799416
0.05587305637288816,-0.059309740549093964,-0.002780084117628807,-0.034037297624601136,-0.017737163539514073,0.008513363368142577,0.0,-0.01981481895205067,0.012673945941462176,-0.007634635918047458,0.0,0.015245019837399844
-0.00953753412839594,0.007925511171113342,0.011358616496682352,0.02964077143554172,0.008260923622168124,-0.002076870429605032,-0.0031567895878936865,-0.005039795153380138,0.000928649123469376,0.014840537932922624,0.019310214220672747,0.019752843792698708
0.03367070310651222,0.001471541056778925,-0.012607826671303236,-0.029545746031191682,0.0044831266181983125,-0.007960930916875447,0.009855250138074811,0.005723042218891132,-0.006312954708394834,-0.005035520014022511,-0.0036972109081609052,-0.007552716423765117
-0.02202096006177717,-0.013066071544832655,-0.004091559115360455,-0.0076738751984198285,-0.003083752195171166,-0.006939251144242052,-0.005677309630154871,-0.020626747448158577,0.0,-0.019444054661538836,-0.006576914543689226,-0.002813853401304264
-0.005207492864183463,-0.014050851220984664,-0.010479383937865403,-0.029075018496316607,-0.03344723741135152,-0.025235812780432295,-0.002280411602912763,-0.007216708884042339,-0.026260812583046852,0.0,0.0,0.0
0.0,-0.01963295348574948,-0.020578515140034264,-0.01194310514827879,-0.009278950570483554,-0.0045963047540435835,0.0,-0.03761886383782905,0.0015692741361208904,-0.032215474829235695,0.0,-0.006794859323345133
0.02438278599890051,-0.002171061761061394,-0.011786680063847171,-0.010543094862045304,-0.004412842411144309,-0.005687411746593441,0.0,0.0077916306296824675,-0.004832346213154999,-0.01023587310257003,-0.004021243669242826,-0.03702874756071891
0.0017766967433419604,-0.012276004911931279,0.00522623510874079,0.016211278683138233,-0.0057089813083451525,-0.008155580093480717,0.007292237663393192,0.01549612474275632,0.007999965240869865,0.010841481224117072,0.008701345851355891,0.031208546241338567
0.009696930427779247,-0.0012483521320492423,0.010847259749063065,0.009391794751842762,-0.026529509044713698,0.0009922358984580115,0.0019098541909127987,0.00192278196494352,-0.002600061224670073,0.025410699979059048,0.025684345101984623,0.025843144930185902
-0.00986250390801434,0.0047311963112988695,0.010144198604815592,0.002196916217764537,0.0012046311627225033,-0.0013202530868106695,-0.005822401256749668,0.0023790023813471117,-0.005476649559676868,-0.006454279282184852,-0.0018849780309460804,0.004852415639286484
0.002744608237945142,-0.0042635538661709195,0.02439302916178107,0.013890773151802165,-0.01657728573676875,0.02070954292487293,-0.0010030806035819066,0.011401273138379556,0.010915413100951753,0.033587542526789534,0.007200200874856899,-0.012188815311622305
0.014831077397660201,-0.004866370281832074,0.0,-0.007433817472816664,-0.0007075250536655167,-0.005325294580531609,-0.0027306739306327005,-0.006409262669763262,0.011249628011609074,-0.008129042782228228,0.0,0.0
0.0019325872287930203,0.009131561676358877,0.0,0.019202216348317837,0.0030582875912361102,0.0,0.0006969939184385204,0.013313346814977372,0.009859030209560029,0.009447233642901795,0.0037015608289884205,0.0
0.006207308980030451,0.009833643027852288,0.05105684677431469,-0.01775034907844172,-0.021607548657363557,-0.010760513076553778,0.0020807791805287743,0.014608978010436863,0.010616614279439851,0.013684855667998,0.02149300654172499,-0.0012978278740755963
0.00506575149939338,-0.004391779933435754,0.0016902613912631417,-0.004677181332807175,-0.0006070665680179277,0.017181422586059005,0.008960932545041322,0.016563933609973196,0.0018455752188190051,0.019571524513978047,0.03084269979855517,-0.00699978758096055
0.004655817030420466,0.014022856580112956,0.003289561416160231,-0.005991102747642931,0.031585013627047014,-0.026542055715350395,0.025600764162436434,0.02957892230972063,-0.021273925028852447,0.042109069836981754,0.013409137488222698,-0.017792985464330342
0.014238110287039092,-0.003134072915406764,0.020420298770282213,-0.007899273605915493,0.026076913834153934,0.0041283277772580255,0.008123780056684423,-0.01266061794966678,0.008701715420911584,0.008807327582147398,0.019915181200563337,0.0035215406906837147
0.0066536135520646016,0.008628344962539032,0.004042486069198215,0.029752116487924026,0.017437882054211668,-0.01649178513172655,-0.011738878208880713,-0.0018356933571517322,0.010849175344965878,0.00908856075010969,-0.004738770931796671,0.001140673896266502
0.014783097423886213,-0.010876795519044857,0.003214552173417641,-0.020712734189204437,-0.0018060467400704463,-0.0003917663379386131,-0.0032855211593870166,0.003195026275187886,0.017903073495682247,0.0178002678054513,0.0002722987201820819,0.0008444414359916353
-0.02449361180797015,0.0010382678422583764,-0.008645456796190606,0.007178455182312367,0.002479162237170746,0.0033649549846216376,0.006221153153442817,0.002921071567819865,-0.008790010950282172,-0.03149911872491389,-0.01281550416668876,0.00971479998485609
-0.0014350515155201035,0.010115581339210122,0.003199248651669779,0.013820421174569735,0.0038940520354643782,-0.004892150940926724,-0.005997334009648157,0.006350490835604537,0.0,0.002310905440543859,-0.007786003445245827,-0.0024835711931582745
-0.011030476647810284,0.013985661584883013,0.01118852218672047,0.018688114500991306,0.008114360360363929,0.012741565370434258,0.012659970692186237,-0.010591056103901169,-0.0038028140826484383,0.025908059562838735,0.018674104614241918,-0.004102475628589096
-0.021233060295759772,-0.007413915835960777,0.006744982058707448,-0.0057386554961209426,-0.0017448059110876546,0.006414838230872268,-0.0011466342489876262,-0.018572434049846615,-0.00983146260657237,-0.07389552093664072,-0.04342402918245686,0.005425362975648163
-0.020797330666651605,0.0042170668310009185,-0.0039331634165075844,0.008371472584792,0.0007231873107301402,-0.0043652098740370356,-0.0068976169005424285,0.007951161919698583,0.0004576662044135572,-0.010068352717330455,-0.00965277393644706,0.010195160558342816
0.011141422112221558,0.006003771314566073,-0.0036099857421597516,-0.010740410289355922,0.004059628269156557,0.0,0.004308815089187466,0.0,0.0,0.008154165585988447,0.0028617092196708727,0.005108650141715658
-0.011790587444667412,0.002171036815026386,0.0019083890286729535,0.0,-0.0002154400339211375,-0.0020187685461091104,0.0025299403038681182,-0.0007604590494534268,-0.002378964119190915,-0.012271736459845339,-0.004817745283083018,0.0035326559493521637
0.028882897626267796,-0.0031351368271574816,0.0034872537828613583,-0.010964400852652698,-0.009674086664901745,-5.842115197855017e-05,0.0034482252293942793,0.001313013045849234,0.0,0.005047608603349753,0.00271303386037614,-0.013518816323173454
0.005624783378249838,-0.004226474696264808,-0.007964964168537031,0.0028496568559657934,0.0,0.0,-0.005232717972178741,-0.009200260440453334,0.0,-0.0021492399486572555,0.0010058224157382754,0.0
-0.013531300748322775,-0.019240058236012426,-0.007890864985185464,-0.0069703078026128,-0.013726908316039612,-0.0008244542628407717,0.000667603546099419,0.0071302676612868265,0.004513473078358519,-0.014688868617114652,-0.0050521529223300716,0.0
-0.025523371556608287,0.0,-0.0024276036930712098,0.003971157426651936,-0.00042969107824726436,-0.003712194043352187,-0.0034147999439157867,-0.011387178416207622,-0.007266462803068541,-0.01945898177755989,-0.009065545066933278,0.013491135413971497
0.0016088420833728773,-0.0034891037210660002,-0.004638196317719753,-0.004018633370829712,-0.000956785743773656,-0.004717448282905697,0.029078028857177307,0.000302613127575067,-0.0003580763727014183,0.03266621605292822,0.038413849427647494,0.0024459868116686934
0.07240539197553807,-0.009026495455052139,0.0,-0.036403833380678305,-0.001986942543714137,0.0013110511624882795,0.0,-0.027210716051058136,0.0,-0.03207474353535154,-0.038377261246330154,0.0
0.0277484501779451,0.0004761609109063825,-0.01342369419350254,-0.006803066107884746,0.022823663561378577,0.0067137707160855355,0.005014426157389697,0.0097123374008988,-0.03526260496866,0.03709422902460654,0.04164009201045887,-0.012692430180393543
0.0,0.0026685363281799966,0.003101036459881954,0.005147082613445397,0.0,-0.005702926965029365,0.010943541763451707,0.00038232108608914143,0.0,0.011464660859086498,0.008654477396344834,0.002447569301948529
0.04347669375109844,-0.01978870424055722,-0.008434314393220604,-0.004370066767336166,-0.010529569281341246,0.0,-0.008175829679526514,0.009712140921901289,0.0,-0.03305034230210957,-0.013788045117314835,0.0
0.0028871271829028398,0.007337442982251614,0.015596186671435973,0.013480255452398547,0.00020801237607122054,0.010311710513819532,0.0028092323704031904,-0.008851167910741711,0.007113534383688926,0.012837627818845154,0.0016675812471815613,-0.00027480524409268306
0.0028110512623194454,0.011111506026877258,-0.036071472004342596,-0.006775849291168396,-0.0003913859191543619,0.005355579508178235,0.02008161866773094,0.00027972006935605455,0.019115710609303106,0.04152634752478593,0.021613530226710892,0.01563614925858418
-0.0011886451384715757,-0.005554216149470719,0.006306624567444793,-0.011944841238819606,0.0008121452767245026,-0.018405417504490658,0.006640205141251937,-0.01024778079038887,-0.006845655568249918,-0.014945642222450234,-0.02190313256262641,0.011223809449347607
0.015722934195423154,0.00147064086215964,-0.0029468399779114898,0.006364118476096692,0.011366804117090465,0.006495391905579256,-0.0031655689110771917,0.005879378831658079,-0.006112220444707447,0.002391080288156053,-0.005195167368174129,-0.004433745538534223
0.010985948308540161,0.0034506096218656266,0.0050138187569152655,0.00872552445705861,0.003789888089783753,-0.0015509658914719994,0.011434943979534963,-0.018516866324281945,0.02254446768124524,0.03792188666079891,0.015550590629929209,-0.006488109792140553
0.0,0.004122384089771274,0.006507128094176935,-0.0065280082339515,0.007211718491884892,0.0012597914791679932,0.0,-0.0005607182105296203,-0.004700051808204543,0.0020289109505666003,0.0,0.0
0.012580575532937503,0.0008110153069905201,-0.005044228050716043,-0.004127224328576303,0.0031725498680500778,0.007042627211312838,0.0,-0.0015754039124279695,0.0,0.006813436766600602,0.0,-0.0006234661417810384
-0.0005163154819443526,-0.003831259969953971,0.0,-0.008645959604370751,-0.01202454014110674,-0.007069188188762502,-0.01940731758468263,0.0,0.0,-0.0017902517408707724,-0.00901084225674272,-0.0035122096061229037
-0.045716196635818544,-0.0012885335059530482,0.0,0.01159207090759142,0.0007894088881219003,0.0024149870145922362,-0.014653136542889182,-0.005388251280696628,-0.02100904825810947,-0.048522815285781846,0.007558244660252675,0.009380869844855203
-0.019887787848538247,-0.004114314029503485,0.012949630369367771,-0.0045655414707001405,0.022109110385698846,0.01398996562138465,0.001605490067235403,-0.012130363298780407,0.016918702809588935,0.024547774563208922,0.022725279144591336,0.0005584385830575885
-0.008280651281889198,0.010343146725291344,-0.00032246635730838274,0.010805778963237042,0.0,0.005503785692126082,-0.0032845882960276774,0.006197081502474747,0.0,0.013317754912083313,-0.004001469664960496,0.0025156209197774505
0.018760351179960052,0.004987950627661767,0.034719103337549774,0.007024950634802049,0.0018208996130450667,-0.011657919617964349,-4.480835424867602e-05,-0.013957661792982967,-0.0014274678719098186,0.025517552415542922,0.00645213448018761,0.004834902881622907
-0.0019186961873820026,0.038733300272426836,-0.004040047894921186,0.003742795074730827,0.02283806113331137,-0.000812492209469274,-0.00021651007829355529,-0.00911422835367689,-0.0022971820142663768,0.003972482888158515,-0.00361976585851396,-0.0044258408619662305
0.016007288190623598,0.022119208878396496,0.002830349216716356,0.00847333299472776,-0.025324734853450975,0.0008523379086529258,0.0031862935760915644,0.010708788551892189,0.02383545550746119,0.01801158319104373,0.006415242636857959,0.008078423423452358
-0.0032439054241774454,-0.006054977881383571,-0.004547450653339125,0.009666181803899629,0.0,-0.004308259923617661,-0.0026265032992789446,-0.0006572867371985648,0.0,-0.0024430376297576635,-0.0023157538853750994,0.003954960563891142
-0.03855349916582648,-0.007635788685958625,0.0,0.021159947238887828,0.008051180357567172,-0.007764367437635529,-0.0511056400260286,-0.00817825167419436,-0.011829533450027975,-0.04033562784861252,-0.002504106639052574,-0.0005506131683837142
0.028267374573513818,-0.013888050335594945,-0.001243260529289401,-0.0024825448587098256,-0.013333208070213138,0.01006466161744906,-0.0010711290991536587,-0.0034407900529789203,0.010496172275988633,0.0,-0.0010182461555546113,-0.006289801059339357
0.010946454562948625,-0.00932724494204328,0.021358693393563163,0.01144501347252005,0.012473014983818753,-0.008265192575862617,-0.0057294305707551495,0.0011043595848785122,-0.003307566850705076,-0.0037205631211862365,0.010516476046269393,-0.000663422961098711
-0.008258874632536788,0.00567664440127263,-0.013007240484235072,-0.008747069964221104,-0.0006804827271597586,-0.008403918592319171,-0.002407852259297029,-0.006737903278815395,-0.000745667974619637,-0.017551423262434678,-0.004171897357295415,-0.002455056115269375
-0.015309212657732196,0.004824839082753389,-0.0026972355128078948,0.009657542973055612,-0.005564138128117016,0.005974508718580791,-0.004739142062561641,0.0,-0.006040697609494721,-0.010134277458653395,-0.0053515207552842815,-0.004940125134613835
0.0004383472371431024,0.009171282035122007,0.006265771802862189,0.012977083372445323,0.01161593591739678,-0.0010458239809387853,-0.002231840319447153,-0.0033265982522826753,-0.02392178383201037,0.0035534381696900198,0.011717264725869368,0.01625866706483638
-0.0010189495731719085,0.002349429687490815,0.0016700020154791443,0.004420547587026428,-0.00775243518822441,-0.0013656866478533296,-0.0111430412113634,0.012528036997066847,-0.002269753998963498,0.0076196619443432674,-0.0035387867322658095,0.002916561695680716
-0.0014023657319888125,0.0050248442572439845,0.0025690904866716804,-0.015080998172958169,0.01937542868805213,-0.007772249228852575,0.011805179313154418,0.025568782110085907,-0.011787586060488351,0.02714068517279999,0.027014579362871455,0.00830466633819039
-0.011737655971248215,0.012316770613497037,-0.0010798005863987457,0.006622820432666179,0.001944904571673224,0.00013190286162283359,0.001278270781599338,0.0030644507814501488,0.0038069425269196973,0.00390557567066113,0.0,0.0
-0.005759299211640226,-0.009097160505208758,0.021973821027990295,0.03861897896345937,-0.010128318616957323,0.00805542703476451,0.0036831598139333388,0.011392732825769114,0.013761970326831489,-0.004914516363083352,0.01312835337029975,-0.0055247889551320595
0.0,0.007346557967011062,0.0010000199315994861,0.0006758823807961985,0.0010081709972028388,0.0,0.0008163475379829753,-0.0058424864400667175,0.0015351493364613594,0.0,3.57880855644648e-05,0.0
-0.007009484806091984,-0.015833650523375212,0.025810686422170964,0.018778802458292592,-0.011317219237343829,-0.01775467530580182,0.0019020843618495478,-0.004819713660760229,0.03568147507297038,-0.0007938305886676104,0.016172637137702877,0.01610750432973662
-0.0007141471117654901,-0.008106350659860078,0.02440275347013569,0.010561742160563282,0.008672073267836795,0.0035524908838607144,0.03618078495447949,-0.00585448066059988,0.018877914105258603,0.028594755193286775,-0.010327489695347806,-0.013177975355960922
0.009568368184952514,-0.023926908424541444,0.0,-0.006553750779934634,0.0,-0.015963804758526174,0.0,0.0,-0.01591518757890691,0.0030169591154831517,0.001257265352826154,0.0018662462224050293
-0.030273047894503344,0.0,0.0,-0.011907469027268677,0.0,-0.00685750720566684,-0.0012086735088028319,-0.0025124275110897532,-0.005804431800469652,-0.030579723312091567,-0.0029457723781463213,0.0
-0.011812178432538697,-0.005747278251751147,0.003826835739683413,0.0017097823194892761,0.0007046501216404163,0.0008745762021476907,0.0,0.006159447558901168,-0.008208101654046283,-0.006007930742457095,-0.00030201899685253875,0.0052464540726928
-0.0059857318724554,-0.00438143861139806,0.004703313644603556,-0.003827157827938288,0.0,0.005932854786524455,-0.008440405983665095,0.0014211906244685501,-0.0012362020893289805,-0.008569134664474483,-0.0077018546250814226,-0.004469695404053102
-0.01710911445770523,0.0021682522920914342,-0.010054238146432479,0.0027173360403910996,0.0,-0.0027945286054029124,-0.00453820343272845,0.006958653639324929,-0.007677049330042706,-0.005661484838574392,-0.012441611361094071,0.0
0.018434880428982028,-0.012449449108946289,0.0,-0.02154642950251462,-0.002184521908671228,-0.005773989721808644,0.0006205212060736992,0.004680231087437482,0.009164666984977905,-0.0011674481142863668,-0.001870101235614259,-0.0040921071097923005
-0.009275454091054784,0.0,0.0,0.0056351221902404105,-0.005120685387577418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04742146349951697,-0.005261425821942439,-0.016627378298463707,-0.030260557581463485,0.001385059566355257,0.001708908856658254,-0.007822659490581764,-0.0057445589926538145,0.005862607555595,0.00932123450788886,-0.007315575799754136,0.0014247063012948387
-0.012335123868575883,0.0,-0.004963529302637436,-0.017535056901269965,0.0,-0.011348646772112581,-0.0033257515193294376,-0.0007618202112423007,-0.0034560108337619404,-0.018112289246870708,0.0003398389739990249,0.0
0.03074750610179579,-0.011741165000676979,-0.008154148615992368,-0.027154970244312317,0.0061683526025654856,-0.008361546402671444,0.006067856478271961,0.009023598699632882,-0.008989679600223994,0.0,0.0,-0.0029295652636248184
0.021973573072992445,-0.010843585009266426,-0.004278497061394646,-0.017074418086199993,-0.009434540073468915,0.013717380526639922,-0.014524008568696315,0.002833206837855068,0.004906523379935269,0.0,-0.013125417923525224,0.00727549477470141
0.06100031134615679,-0.026201352864861523,-0.028835288988915218,-0.052934154956535716,-0.014558301007377511,-0.021551765093977975,0.034391892947226034,0.004022122855264726,-0.0006968040850209578,-0.012513842986415183,0.004646175236951069,-0.0025136360515809145
-0.01863585336315594,0.0,-0.017677165967354382,0.012784639557450274,0.0,0.0,-0.005562459666721371,0.0021844897120027796,-0.026162533644372262,-0.022822987972689255,-0.0020622322410694524,0.010436936613128375
-0.025668723068474106,0.017125903944885373,0.040148783960818696,0.0066528164236555705,-0.002817676180716759,-0.02143039538523593,0.015812757949637515,0.022509366689369162,0.007160154568602195,0.00979048725824704,0.026159274971600657,-0.003508224808738185
-0.008337987381662526,0.0039009748627973455,-0.0012765721610296945,0.002643476839202031,-0.004837259273395191,0.0013663187516925078,-0.0024823723108328795,0.009191504374545844,-0.002317074182928294,-0.0005749541935784131,-0.0005452392340228434,-0.0024776522594794057
